"codigo","nombre","energia_kcal","agua_pct","fraccion_comestible_pct","proteina_g","grasa_total_g","ag_sat_g","ag_mono_g","ag_poli_g","colesterol_mg","carbohidratos_g","azucares_g","ceniza_g","fibra_dietetica_g","calcio_mg","hierro_mg","magnesio_mg","fosforo_mg","potasio_mg","sodio_mg","zinc_mg","cobre_mg","selenio_mcg","vitamina_c_mg","tiamina_mg","riboflavina_mg","niacina_mg","ac_pantotenico_mg","vitamina_b6_mg","ac_folico_mcg","folato_alimentos_mcg","folato_fde_mcg","vitamina_b12_mcg","vitamina_a_rae_mcg","retinol_mcg","b_carotenos_mcg","vitamina_e_mg","vitamina_d_mcg","vitamina_k_mcg"
"18080","PASTEL, CON PIÑA","319","32","1","3.5","12.1","2.92","5.19","3.28","22","50.5",,"0.8","1.7","120","1.48","13","82","112","319","0.31","0.09","9.4","1","0.15","0.16","1.19","0.2","0.03","19","7","39","0.08","62","59",,,,
"18081","PASTEL, CHOCOLATE, S/CUBIERTA","371","24","1","5.3","15.1","5.43","6.04","2.76","58","53.4",,"1.6","1.3","60","1.61","32","106","140","315","0.69","0.21","11.9","0","0.14","0.21","1.14","0.3","0.04","17","10","39","0.16","42",,,,,
"18082","PASTEL, CHOCOLATE, CAPAS DE CREMA","252","45","1","2.4","8.5","2.45","4.54","1.01","37","42.9","36.11","1.4","0.7","23","0.38","6","49","39","254","0.16","0.04","4.1","0","0.41","0.27","0.19","0.3","0.03","6","8","18","0.16","24","23","2","0.15","0.1","3.1"
"18083","PASTEL, ESPONJOSO","297","29","1","7.3","4.3","1.3","1.58","0.65","170","57.7",,,"1.3","42","1.58","9","100","141","228","0.59","0.06","18.5","0","0.16","0.3","1.2","0.55","0.06","20","19","53","0.37","77","77",,,,
"18084","PASTEL, FRESA, CUBIERTA DE CHOCOLATE","264","46","1","2.4","12.5","5.07","4.4","2.34","42","38","32.94","0.5","1","48","1.1","19","105","166","164","0.28","0.06","3.4","14","0.03","0.19","0.7","0.46","0.06","2","8","11","0.21","80","69","131","0.75","0.3","2.4"
"18085","PASTEL, QUESO (NO PIE)","339","32","1","7","15.2","5.39","7.13","1.65","85","44.3",,"1","1.2","59","0.64","15","101","289","339","0.59","0.05","13.3","0","0.11","0.13","0.68","0.4","0.06","20","19","53","0.34","86","86",,,,
"18086","PASTEL, RELLENO DE CREMA, C/BANO DE CHOCOLATE","331","29","1","5","10.8","2.83","5.66","1.47","69","53.8",,"2","1.1","38","0.51","15","75","78","323","0.44","0.07","14.4","0","0.08","0.07","0.84","0.39","0.04","24","17","58","0.2","37","37",,,,
"18087","PASTEL, STRUDEL DE MANZANA","274","44","1","3.3","11.2","2.04","3.27","5.32","6","41.1","25.75","2.2","0.8","15","0.42","9","33","149","135","0.19","0.03","6.1","2","0.04","0.03","0.33","0.27","0.05","22","6","44","0.22","6","6","5","1.42","0","2.9"
"18088","PASTELERIA DANESA C/CANELA (PASTELITOS)","403","24","1","7","22.4","5.68","12.52","2.93","21","44.6","19.78","1.3","1.7","71","1.96","19","107","125","414","0.72","0.1","17","0","0.3","0.26","2.87","0.4","0.04","35","33","92","0.1","6","6","2","0.39","0","9.4"
"18089","PASTELERIA DANESA C/FRUTAS (PASTELITOS)","371","27","1","5.4","18.5","4.86","10.03","2.36","114","47.8","27.53","1.9","1.2","46","1.77","15","89","83","445","0.54","0.07","14.8","4","0.26","0.22","1.99","0.63","0.04","31","16","68","0.09","15","15","1","0.34","0","5.3"
"18090","PASTELERIA DANESA C/ALMENDRAS (PASTELITOS)","430","20","1","7.1","25.2","5.82","13.69","4.28","46","45.7","25.87","2","1.5","94","1.8","32","110","95","298","0.87","0.2","14.2","2","0.22","0.24","2.3","0.7","0.1","56","27","122","0.21","9","9","4","0.82","0","6.6"
"18091","PASTELERIA DANESA C/QUESO (PASTELITOS)","374","31","1","8","21.9","6.79","11.31","2.58","23","37.2","6.95","1","1.5","35","1.8","15","108","98","417","0.7","0.09","18.9","0","0.19","0.26","2","0.3","0.04","35","25","85","0.2","35","34","8","0.35","0","6.9"
"18092","PASTELITOS DE GUAYABA","379","27","1","5.48","18.5","5.54","8.54","2.84","10","47.76","17","2.2","0.99","14","2.12","15","56","103","231","0.42","0.08","17.5",,"0.19","0.12","2.49","0.27","0.05",,,,,,,"17","0.95",,"12.5"
"18093","PASTELITOS DE MANZANA, McDONALD’S","323","37","1","3.07","15.66","4","9.18","1.04",,"43.62","17.25","2","0.67","19","1.99","7","36","63","199","0.23","0.06",,"32","0.3","0.21","2.64","0.24","0.05",,,,,,,,"1.94",,
"18094","PASTELITOS RELLENOS, AZUCAR Y CANELA","370","14","1","4.06","7.98",,,,,"72.64","27.24","2.3","1.23","293","5.62","18","84","105","361","0.55","0.1","3.5",,"0.66","0.6","7.23","0.36","0.58",,,,,,,,"1.33",,
"18095","PASTELITOS RELLENOS, MERMELADA DE FRUTAS","388","14","1","4.2","9.95","3.62","2.72","3.24","0","70.32","26.13","1","1.2","16","5.51","12","87","102","334","0.38","0.07","3.1","0","0.65","0.56","6.79","0.27","0.52","91","20","174","0","202","202","3","0.9","0","15.4"
"18096","PASTELITOS RELLENOS, JALEA DE FRESA","397","13","1","4.2","10.2","1.94","6.69","1.58","0","72","36","1","1.1","25","3.5","14","80","95","320","1.46","0.19",,"0","0.29","0.33","3.85","0","0.39",,"80","80","0","289",,,,,
"18097","PASTELITOS RELLENOS, CREMA (ALFAJORES)","399","19","1","3.63","15.93","4.88","8.53","1.82","0","60.31","37.76","3.2","1.56","116","3.6","36","87","176","332","1.04","0.31","3.4","2","0.04","0.08","0.93","0.08","0.14","13","13","35","0.06","1","1","0","1.09","0","10.6"
"18098","PASTELITOS/QUEQUITOS BIMBO","418","21","1","6.62","21.7",,,,,"48.94","28.77","1","1.45","52","1.51","13","119","101","357","0.59","0.06","17",,"0.08","0.15","0.62",,"0.03",,,,,,,,,,
"18099","PIE, CONCHA ESTANDAR PREPARADA","501","11","1","6.7","30.4","7.71","17.29","3.85","0","50.4",,"1.8","2","60","2.15","15","84","62","729","0.39","0.07","22.1","0","0.3","0.19","2.37","0.17","0.06","58","12","111","0","0","0",,,,
"18100","PIE, DE ARANDANOS","232","53","1","1.8","10","1.68","4.24","3.52","0","34.9","9.89","1","0.8","8","0.3","5","23","50","287","0.16","0.05","1.4","3","0.01","0.03","0.3","0.14","0.04","23","4","43","0.01","44","41","39","1.04","0","10.5"
"18101","PIE, DE BANANO","269","48","1","4.4","13.6","3.76","5.72","3.29","51","32.9","12.06","0.7","1.2","75","1.04","16","92","165","240","0.48","0.05","9.1","2","0.14","0.21","1.05","0.39","0.13","16","11","38","0.25","61","59","21","0.4","0.8","6.3"
"18102","PIE, DE CALABAZA","204","59","1","4.5","9.3","3.17","3.7","1.81","42","26.4",,,"1.3","94","1.27","19","98","186","225","0.46","0.07","7.1","2","0.09","0.2","0.78","0.45","0.05","10","11","28","0.09","426","30","4752",,,
"18103","PIE, DE FLAN DE HUEVO","210","61","1","5.5","11.6","2.35","4.8","3.72","33","20.8","11.58","1.6","1.3","80","0.58","11","112","106","275","0.52","0.02","7.1","1","0.04","0.21","0.29","0.66","0.05","0","20","20","0.43","57","57","9","0.94","0.8","3.2"
"18104","PIE, DE FRESA","270","46","1","2.8","12.2","2.99","5.31","3.25","0","38.5",,,"0.7","10","1.85","9","30","77","191","0.2","0.08","7.8","1","0.15","0.13","1.28","0.12","0.03","20","7","41","0","29","9",,,,
"18105","PIE, DE PECANA","412","20","1","4.9","22.2","3.99","11.18","5.71","87","52.2",,,"1.1","32","1.48","26","94","133","262","1.02","0.21","12","0","0.19","0.18","0.85","0.48","0.06","12","14","34","0.17","82","77","60",,,
"18106","QUEQUITOS O MUFFIN, VARIADOS","467","13","1","6.81","25.24",,,,,"53.16","25.81","1.2","1.8","63","2.53","12","255","90","515","0.52","0.07","15.3",,,,,,,,,,,,,,,,
"18107","ROLLOS DULCES C/CANELA, MINIATURAS","403","20","1","7.02","17.95","4.7","9.22","2.42","21","53.38","17.98","2.2","2.02","54","2.55","13","180","131","554","0.54","0.07","11.7","0","0.25","0.3","3.16","0.51","0.04",,,,"0.11",,,,"1.11",,"13.9"
"18108","TOSTADAS FRANCESAS, C/MANTEQUILLA","264","51","1","7.66","13.9","5.74","5.24","1.81","86","26.7",,,"1.02","54","1.4","12","108","131","380","0.44","0.05","15.5",,,,,,,,,,,,,,,,
"18109","TOSTADAS FRANCESAS, PALITOS","340","34","1","6","17.74","3.99","9.5","2.57","0","41.21","9.89","1.4","1.47","53","1.92","19","87","111","400","0.51","0.09","12.2",,,,,,,,,,,,,,,,
"18110","TOSTADAS FRANCESAS, PREP. C/LECHE DESCREM.","229","55","1","7.7","10.8","2.72","4.52","2.59","116","25",,,"1.8","100","1.67","17","117","134","479","0.67","0.06","20.1",,,,,,,,,,,,,,,,
"18111","PASTEL, TRES LECHES (COSTA RICA)","256",,"1","6.79","4.97","2.48","1.63","0.52","86","35.87","31.02","0.45","0.9","111","0.57","15","136","167","72","0.65","0.04","15.1","1","0.06","0.23","0.3","0.6","0.06","0","18","18","0.28","205","44","5","0.24","0.43","0.23"
"18112","TORREJAS C/MIEL (PAN DULCE FORRADO C/HUEVO) (EL SALVADOR)","344",,"1","2.82","16.74","3.77","5.96","6.18","13","17.33","29.26","0.85","0.71","24","0.87","8","110","79","150","0.32","0.03","5.8",,,,,,,,,,,,,,,,
"18113","ALFAJORES (COSTA RICA)","358",,"1","6.05","11.28","6.94","3.12","0.65","80","22.56","38.59","0.71","1.61","157","0.51","17","160","246","218","0.68","0.04","9.1",,,,,,,,,,,,,,,,
"18114","BUDIN DE PAN (COSTA RICA)","178",,"1","5.44","5.87","3.14","1.64","0.58","61","59.69","16.52","0.47","0.96","76","1.05","13","92","110","190","0.61","0.04","11.2",,,,,,,,,,,,,,,,
"18115","OREJAS - HOJUELAS (COSTA RICA)","353",,"1","2.55","12.6","3.8","6.32","1.86","0","3.68","39.73","0.67","0.32","4","0.31","5","27","28","77","0.18","0.04","8.6","0","0.03","0.02","0.31","0.11","0.01","0","7","7","0","318","0","0","0.02","0","0.07"
"18116","PAN CON DULCE DE LECHE (COSTA RICA)","281",,"1","6.86","8.1","4.58","2.43","0.6","64","37.31","28.64","0.55","1.15","144","0.68","17","146","226","85","0.81","0.04","10.4","1","0.06","0.29","0.45","0.73","0.05","0","24","24","0.31","121","82","13","0.32","0.47","0.98"
"18117","ARROZ CON LECHE, POSTRE CASERO (EL SALVADOR)","108",,"1","2.3","1.89","1.07","0.47","0.12","6","51","14.78","0","0.43","65","0.08","8","56","82","25","0.3","0.02","2.2",,,,,,,,,,,,,,,,
"19001","BEBIDA-BEBE, JUGO PROCESADO, FRUTAS MIXTAS","47","88","1","0.1","0.1","0.02","0.01","0.04","0","11.7","8.46","0.1","0.2","8","0.34","5","5","101","8","0.03","0.04","0.5",,,,,,,,,,,,,,,,
"19002","BEBIDA-BEBE, JUGO PROCESADO, MANZANA","47","88","1","0","0.1","0.02","0","0.03","0","11.7","10.7","0.1","0.2","4","0.57","3","5","91","8","0.03","0.04","0.1",,,,,,,,,,,,,,,,
"19003","BEBIDA-BEBE, JUGO PROCESADO, MANZANA Y MELOCOTON","43","89","1","0.2","0.1","0.02","0","0.03","0","10.5","9.59","0.1","0.3","3","0.56","3","4","97","0","0.03","0.04","0.3",,,,,,,,,,,,,,,,
"19004","BEBIDA-BEBE, JUGO PROCESADO, MANZANA Y UVA","46","88","1","0.1","0.2","0.04","0.01","0.06","0","11.34","10.9","0.1","0.26","6","0.39","6","5","90","0","0.04","0.08","0.1",,,,,,,,,,,,,,,,
"19005","BEBIDA-BEBE, JUGO PROCESADO, NARANJA","45","89","1","0.6","0.3","0.04","0.05","0.06","0","10.2","8.26","0.1","0.4","12","0.17","9","11","184","0","0.06","0.05","0.1",,,,,,,,,,,,,,,,
"19006","BEBIDA-BEBE, JUGO PROCESADO, NARANJA Y PIÑA","48","87","1","0.5","0.1","0.01","0.01","0.02","0","11.7",,"0.1","0.4","8","0.42","9","9","141","2","0.04","0.04","0.1",,,,,,,,,,,,,,,,
"19007","CEREAL-CERELAC, TRIGO C/LECHE","416",,"1","15","9.5",,,,,"67.5","28","2",,,"8",,,,"390","2.4","0.18",,,,,,,,,,,,,,,,,
"19008","CEREAL-CERELAC, TRIGO, C/LECHE Y BANANO","413","3","1","15.5","9",,,,,"67.5",,"2","3.4","452","7.5",,"373","772","203",,,,,,,,,,,,,,,,,,,
"19009","CEREAL-CERELAC, TRIGO, C/LECHE Y MILO","414","3","1","15.5","9",,,,,"67.8",,"1.9","3.3","500","7.5",,"405","630","205",,,,,,,,,,,,,,,,,,,
"19010","CEREAL-GERBER, ARROZ","380","6","1","4","3.5",,,,,"83",,"1",,"451","26","48","330","130","240","12",,,,,,,,,,,,,,,,,,
"19011","CEREAL-GERBER, ARROZ C/LECHE","399","2","1","14.9","5.7",,,,,"72.1",,"5.2","5.4","1000","20",,"780","665","216",,,,"85","0.8","0.9","15",,"0.14","16",,"27","0.51","200",,,,,
"19012","CEREAL-GERBER, AVENA","390","7","1","12","7",,,,,"70",,"6",,"451","26","47","329","320","220","12",,,"129","0.6",,"16",,"1.14","32",,"54","0.71","313",,,,,
"19013","CEREAL-GERBER, CEBADA","374","7","1","9.2","3.2",,,,,"77",,"2.8","3.8","634","40",,"528","359","10",,,,"85","0.67","0.25","15",,"0.23","23",,"39","0","200",,,,,
"19014","CEREAL-GERBER, MAIZ","374","8","1","6.8","2",,,,,"81.1",,"1.9","2","634","40",,"528","86","2",,,,"85","0.67","0.25","15",,"0.07","12",,"20","0","200",,,,,
"19015","CEREAL-GERBER, TRIGO C/MANZANA","409","3","1","10.4","6.8",,,,,"76.5",,"5.5","3.8","634","20",,"528","550","141",,,,"85","0.67","0.25","15",,"0.26","38",,"64","0","200",,,,,
"19016","CEREAL-GERBER, TRIGO C/LECHE","404","1","1","14.8","5.9",,,,,"72.8",,"2.1","5.3","1000","20",,"780","713","238",,,,"85","0.8","0.92","15",,"0.11","18",,"31","0.58","200",,,,,
"19017","CEREAL-GERBER, AVENA C/LECHE Y BANANO","402","2","1","14.7","6",,,,,"72.3",,"1.5","5.4","1000","20",,"780","788","200",,,,"85","0.8","0.92","15",,"0.12","11",,"19","0.65","200",,,,,
"19018","CEREAL-NESTUM, ARROZ","377",,"1","6.3","1.1",,,,,"85.5","20","0.5",,"430","7",,,,"100","2.6",,,"35","0.2","0.36","1.3","1.3","0.18","36",,"61","0.78","315",,,"2.3","4.5",
"19019","CEREAL-NESTUM, AVENA","376",,"1","9.5","6",,,,,"71","17","4.7",,"270","6.3",,,,"220","3",,,"31","0.4","0.36","1.4","1","0.3","36",,"61","1","315",,,"2.6","4",
"19020","CEREAL-NESTUM, INTEGRAL","350","4","1","10.9","2.4",,,,,"71.7",,"8.3","3.3","350","15",,"290","330","440",,,,"65","0.55",,"8",,,"19",,"32","0","210",,,,,
"19021","CEREAL-NESTUM, MIXTO 4 CEREALES","373","4","1","9.5","1.2",,,,,"81",,"2.8","1.7","150","18.5",,"120","140","280",,,,"85","0.4",,"11",,"0","17",,"29","0","200",,,,,
"19022","CEREAL-NESTUM, TRIGO C/MIEL","379",,"1","7.5","1.8",,,,,"83.3","27","2.5",,"270","7",,,,"35","2.2",,,"36","0.41","0.45","3.94","1.3","0.18","99",,"168","0.8","350",,,"3","4.5",
"19023","CEREAL-NESTUM, TRIGO C/CHOCOLATE","372","4","1","8.9","1.5",,,,,"80.8",,"3.8","1","140","15",,"110","630","205",,,,"65","0.55",,"8",,"0.27","18",,"31","0.5","210",,,,,
"19024","COMIDA-BEBE, COMIDA, VEG. Y JAMON, Jr.","60","87","1","2.02","1.89","0.48","0.81","0.45","3","8.64","0.99","1","0.45","14","0.24","8","33","97","45","0.3","0.03","2.4","1","0.03","0.04","0.51",,"0.05","0","8","8","0.03","144","0","1401","0.31","0","2.7"
"19025","COMIDA-BEBE, COMIDA, PASTA C/TOMATE Y RES, COLADO","61","86","1","2.36","1.47","0.49","0.59","0.19","7","9.45","2.09","1.2","0.37","17","0.46","12","39","112","38","0.54","0.05","8.4","0","0.04","0.04","0.72","0.14","0.06","4","5","12","0.15","44","0","420","2.62","0","29.3"
"19026","COMIDA-BEBE, COMIDA, PAVO Y ARROZ, COLADO","52","88","1","2.27","1.24","0.34","0.45","0.31","5","7.94","1.66","0.9","0.33","18","0.29","8","34","91","19","0.4","0.03","3","0","0.02","0.04","0.65","0.18","0.05","0","4","4","0.02","81","0","789","0.14","0","1.5"
"19027","COMIDA-BEBE, COMIDA, VEGETALES Y PAVO, COLADO","48","89","1","2.32","0.9","0.24","0.29","0.24","4","7.62","1.54","1.5","0.35","27","0.37","13","44","102","20","0.7","0.09","1.9","1","0.02","0.02","0.47","0.22","0.04","0","10","10","0.02","220","0","2139","0.3","0","3.9"
"19029","COMIDA-BEBE, COMIDA, VEG. Y POLLO, COLADO","59","87","1","2.47","1.73","0.5","0.71","0.37","11","8.42","1.58","2.1","0.49","27","0.53","14","47","158","24","0.48","0.07","2.8","0","0.03","0.05","0.72","0.11","0.07","0","5","5","0.01","207","0","2009","0.32","0.1","3.4"
"19030","COMIDA-BEBE, COMIDA, RES Y ARROZ, 4a.Et.","82","82","1","5","2.9",,,,,"8.8","0",,"1.4","11","0.69","8","35","120","32","0.92","0.05","8.4","4","0.02","0.07","1.34",,"0.14","0","6","6","0.51","25","0",,,,
"19031","COMIDA-BEBE, COMIDA, RES Y VEGETALES","96","84","1","2.03","6.93","2.84","3.12","0.9","12","6.36","2.16","1.8","0.38","19","0.33","15","24","127","38","0.35","0.04","2.2","0","0.03","0.06","0.7","0.26","0.08","0","11","11","0.09","222","0","2165","0.57","0","11.6"
"19032","COMIDA-BEBE, COMIDA, VEGETALES MIXTOS, COLADO","41","89","1","1.2","0.1",,,,,"9.5",,,"0.5","22","0.33","11","24","121","38","0.16","0.04","0.7","3","0.02","0.03","0.5","0.28","0.08","0","8","8","0","136","0",,,,
"19033","COMIDA-BEBE, COMIDA, VEG, FIDEOS Y PAVO, COLADO","44","90","1","1.2","1.2",,,,,"6.8",,"1.1","0.4","32","0.19","8","25","63","21","0.27","0.02","2.8","1","0.02","0.04","0.25","0.19","0.02","0","2","2","0.1","50","0",,,,
"19034","COMIDA-BEBE, COMIDA, VEG. FIDEOS Y POLLO, COLADO","63","87","1","2","2.5",,,,,"7.9",,"1.1","0.4","28","0.35","10","31","55","20","0.25","0.05","3.2","1","0.03","0.05","0.41","0.19","0.02","0","3","3","0.08","71","0",,,,
"19036","COMIDA-BEBE, COMIDA, VEG. Y JAMON, COLADO","59","87","1","2.19","2.14","0.76","0.96","0.23","5","7.8","1.37","1.6","0.41","16","0.41","12","33","141","16","0.32","0.07","2.4","2","0.04","0.05","0.68","0.15","0.07","0","3","3","0.06","144","0","1401","0.31","0.1","2.7"
"19038","COMIDA-BEBE, COMIDA, VEG. Y POLLO, Jr.","53","88","1","2.04","1.12","0.3","0.4","0.27","7","8.66","1.46","1.1","0.42","27","0.33","8","32","83","34","0.3","0.02","2.1","0","0.03","0.05","0.63","0.13","0.05","0","3","3","0.02","131","0","1270","0.16","0","2.1"
"19039","COMIDA-BEBE, COMIDA, VEG. Y RES, COLADO","77","85","1","2.21","3.6","0.87","0.82","0.19","7","8.84","2.34","1.3","0.41","17","0.35","10","33","145","31","0.38","0.03","2.2","0","0.01","0.05","0.79","0.1","0.06","3","3","7","0.18","246","0","2545","0.49","0","5.2"
"19040","COMIDA-BEBE, VEGETALES, ZANAHORIA, COLADO","26","92","1","0.8","0.1","0.02","0","0.05","0","6","3.64","1.7","0.8","22","0.37","9","20","196","69","0.15","0.04","0.2","6","0.02","0.04","0.46","0.24","0.07","0","15","15","0","573","0","5575","0.52","0","14.4"
"19041","COMIDA-BEBE, FRUTA, BANANO C/TAPIOCA, COLADO","56","84","1","0.4","0.1","0.04","0.01","0.02","0","15.3","0.38","1.6","0.3","5","0.2","10","7","88","0","0.06","0.04","0.6","17","0.01","0.03","0.18","0.15","0.12","0","6","6","0","2","0","17","0.6","0","0"
"19042","COMIDA-BEBE, FRUTAS MIXTAS, COLADO","66","84","1","0.4","0.3","0.09","0.11","0.04","15","15.48","9.29","0.6","0.32","15","0.2","4","17","46","25","0.8","0.02","0.4","12","0.02","0.02","0.1",,"0.02","0","3","3","0.01","7","0","35","0.11","0","0.4"
"19043","COMIDA-BEBE, FRUTA, MANZANA, COLADO","41","89","1","0.2","0.2","0.03","0.01","0.06","0","10.8","9.87","1.7","0.2","4","0.22","3","7","71","0","0.02","0.04","0.3","38","0.01","0.03","0.06","0.11","0.03","0","2","2","0","1","0","12","0.6","0","0.5"
"19044","COMIDA-BEBE, FRUTA, MELOCOTON, COLADO","65","84","1","0.94","0.33","0.02","0.01","0.04","0","14.48","11.5","1.3","0.59","4","0.23","7","15","195","4","0.11","0.03","0.1","46","0.02","0.08","1.64","0.08","0.02","0","21","21","0","34","0","378","1.99","0","6.6"
"19045","COMIDA-BEBE, FRUTA, PERA, COLADO","42","88","1","0.3","0.2","0.01","0.04","0.05","0","10.8","6.98","2.8","0.3","8","0.24","8","12","130","1","0.08","0.07","0.4","25","0.01","0.03","0.19","0.09","0.01","0","4","4","0","1","0","9","0.09","0","3.2"
"19046","COMIDA-BEBE, FRUTA, PERA Y PIÑA, COLADO","41","89","1","0.3","0.1","0.01","0.02","0.03","0","10.9","7.79","2.6","0.3","10","0.25","7","9","116","0","0.07","0.14","0.4","28","0.02","0.03","0.21","0.09","0.02","0","3","3","0","1","0","17","0.04","0","1.6"
"19047","BEBIDA-BEBE, JUGO PROCESADO, FRUTAS MIXTAS C/YOGURT","76","82","1","2.4","0.8","0.52","0.22","0.02","3","14.68","10.8","0.4","0.62","81","0.2","10","60","137","36","0.14","0.03","1.3",,,,,,,,,,,,,,,,
"19048","BEBIDA-BEBE, JUGO PROCESADO, PERA","47","88","1","0","0","0","0","0","0","11.86","7.28","0.1","0.24","12","0","8","12","130","8","0.08","0.07","0.4",,,,,,,,,,,,,,,,
"19049","BEBIDA-BEBE, JUGO PROCESADO, NARANJA Y ZANAHORIA","43","89","1","0.5","0.1","0.01","0.01","0.03","0","9.9","8.4","0.4","0.25","16","0.2","10","19","174","10","0.07","0.04","0.1",,,,,,,,,,,,,,,,
"19050","CEREAL-NESTUM, MIXTO 5 CEREALES","378",,"1","10","2.5",,,,,"78.9","26","3",,"340","6.1",,,,"40","2.7",,,"36","0.42","0.45","4","1.4","0.27","100",,"170","0.8","360",,,"2.7","5.4",
"19051","CEREAL-NESTUM, ARROZ C/FRUTAS","364",,"1","5.2","0.6",,,,,"84.4",,"2.9","2","275","15",,"225","285","295","10",,,"80","0.9",,"4.8",,"0.25","90",,"153","0.5","750",,,,,
"19052","CEREAL-NESTUM, AVENA C/BANANO","360",,"1","9.1","4.5",,,,,"73.5",,"5.2","3.2","585","15",,"390","430","285","10",,,"80","0.9",,"4.8",,"0.25","90",,"153","0.5","750",,,,,
"19053","CEREAL-NESTUM, TRIGO C/MANZANA","369",,"1","7","0.95",,,,,"83",,"3.1","1","145","15",,"90","180","65","10",,,"80","0.9",,"4.8",,"0.25","90",,"153","0.5","750",,,,,
"19054","CEREAL-NESTUM, TRIGO C/LECHE","412",,"1","15","9",,,,,"67.8",,"1.3","2.5","410","7.5",,"340","530","165","5",,,"40","0.5","0.3","2.4",,"0.25","50",,"85","0.7","375",,,,,
"19055","CEREAL-NESTUM, TRIGO","416",,"1","14","9.5",,,,,"68.5","35","1.25",,"450","6.9",,,,"295","2.4","0.18",,"43","0.42","0.45","2.7","3.7","0.27","72",,"122","2.6","280",,,"7.2","5.4",
"19056","CEREAL-GERBER, ARROZ C/FRUTAS","390","4","1","5","3.5",,,,,"84",,"0",,"451","26","47","329","310","115","12",,,"129","0.63",,"16",,"1.12","32",,"54","0.71","313",,,,,
"19057","CEREAL-GERBER, MIXTO","390","4","1","9","4",,,,,"79",,"2",,"451","26.5","49","330","170","260","11.6",,,"129","0.64",,"16.3",,"1.14","32",,"54","0.69","313",,,,,
"19058","CEREAL-GERBER, TRIGO C/MIEL","400","2","1","6","3.5",,,,,"85",,"1",,"450","26","49","330","160","140","11.5",,,"129","0.64",,"16",,"1.13","32",,"54","0.7","313",,,,,
"19059","COMIDA-BEBE, CEREAL, AVENA C/MANZANA Y BANANO, COLADO","74","82","1","1.3","0.7","0.13","0.22","0.25","0","15.4","10.49","0.8","0.4","9","5.65","11","41","47","3","0.35","0.07","3","22","0.42","0.37","5.04","0.23","0.2","0","4","4","0","2","0","13","0.16","0","2.2"
"19060","COMIDA-BEBE, COMIDA, SOPA POLLO, COLADO","50","89","1","1.6","1.7","0.28","0.43","0.9","4","7.2","1.72","1.1","0.4","37","0.27","5","24","66","16","0.22","0.28","1.4","1","0.02","0.03","0.29",,"0.04","0","5","5","0.12","69","0","674","0.51","0.1","6.9"
